playerid,Player,Team,Position,Status,Salary,ADP,Age,%D,POINTS_steamer,POINTS_fangraphsdc,POINTS_zipsdc,POINTS_atc,POINTS_thebat,POINTS_zips,MEAN,STD,Rank,Rank_round,ADP_round,Keper_Value,Draft_Value
20203,Eli Morgan,CLE,RP,FA,30,862.6,26,8%,40.92713182484785,40.19107365684464,38.760788606901016,36.89384420938533,37.40284055478005,38.89450586977354,38.84503078708874,1.4167781756838436,353,30.0,72.0,0.0,42.0
5615,Ryan Brasier,BOS,RP,FA,30,1827.85,35,1%,39.00057916964998,38.83822802177218,38.67214711280768,39.87356934379665,38.2721847174779,38.3755295706992,38.838706322700595,0.5260490983045456,354,30.0,153.0,0.0,123.0
15998,Cody Bellinger,CHC,OF,FA,1,174.87,27,100%,33.86293531261547,38.39316808307622,40.21770183331207,35.68094640880262,35.505539566267394,48.698223300849996,38.72641908415397,4.917219791793662,355,30.0,15.0,-29.0,-15.0
15541,Tyler Rogers,SF,RP,FA,13,695.14,32,12%,35.615549593031275,37.45718161718045,39.31502144967928,39.652748675704196,39.87400935332329,40.14928272960796,38.67729890308774,1.6237836279078655,356,30.0,58.0,-17.0,28.0
20503,William Contreras,MIL,C,FA,30,154.86,25,100%,38.001122568071864,38.50858360928521,37.49203036635734,38.526594937283704,37.63518464658267,41.48401007600956,38.607921033931724,1.344619058526366,357,30.0,13.0,0.0,-17.0
27463,Garrett Crochet,CHW,RP,FA,23,866.44,23,6%,39.8983882117725,38.26011017942634,37.010115666838615,37.51988321815357,38.92412552695389,39.790400052782715,38.56717047598794,1.0809998821203108,358,30.0,73.0,-7.0,43.0
10472,Enrique Hernandez,BOS,OF,FA,7,352.56,31,72%,36.22275110677031,39.84565824409055,41.63951176644205,36.383693943386945,33.09890892848837,44.100320764729894,38.548474125651346,3.693535412807341,359,30.0,30.0,-23.0,0.0
10430,Mychal Givens,BAL,RP,FA,30,709.96,32,11%,37.87552585666761,38.59888366671677,38.358017819975785,40.09313671668703,42.43580362854229,33.83954878435484,38.53348607882405,2.587199815235894,360,30.0,60.0,0.0,30.0
27506,Ha-seong Kim,SD,"3B,SS,INF",FA,30,279.29,27,91%,38.072740580864604,38.86229088949202,36.657367805151566,37.83639339610118,36.29860395148072,43.269677682068334,38.49951238419307,2.3001971204196434,361,31.0,24.0,-1.0,-7.0
11487,Joely Rodriguez,BOS,RP,FA,30,1900.47,31,1%,36.510408047111135,38.16543826973131,38.94279572102808,38.33246744184527,40.76593342307001,37.56714421236328,38.38069785252485,1.3047234114888837,362,31.0,159.0,-1.0,128.0
14646,Rowan Wick,CHC,RP,FA,18,760.62,30,10%,36.74867884393543,37.60413362246757,37.604085201456705,38.53725206240772,40.11372000648729,39.53658637980542,38.35740935276002,1.1712076692121738,363,31.0,64.0,-13.0,33.0
16939,Lane Thomas,WSH,OF,FA,30,275.99,27,92%,39.364333514067965,39.1936541161833,38.708256546416884,34.812547958951356,34.787594605688795,43.07233454673318,38.32312021467358,2.8684891513598916,364,31.0,23.0,-1.0,-8.0
12447,Seth Lugo,SD,RP,FA,30,438.54,33,50%,35.30980508496401,38.53322373956163,42.966352340921105,38.942970809153536,37.050542560465395,37.12001199485106,38.32048442165279,2.385194348823825,365,31.0,37.0,-1.0,6.0
15915,Victor Arano,WSH,RP,FA,30,2142.8,28,0%,37.61108923082525,38.90166013326268,39.85840216774573,38.985321730745405,41.07450144113399,33.408490653836225,38.306577559591545,2.427596153249484,366,31.0,179.0,-1.0,148.0
20253,Griffin Jax,MIN,RP,FA,30,760.26,28,13%,41.31182467955622,40.598871765900604,39.36843105328627,35.46484381549446,36.1678010484556,36.81640633339359,38.28802978268113,2.2465535687118248,367,31.0,64.0,-1.0,33.0
11426,Drew Pomeranz,SD,RP,FA,27,1699.71,34,1%,39.11773447270483,39.269509227463246,39.14362660291498,37.28794369746303,35.86104579669186,39.00065133781527,38.28008518917554,1.2768210472049075,368,31.0,142.0,-4.0,111.0
19312,Cal Quantrill,CLE,SP,FA,17,231.91,28,98%,34.44210761493921,36.29605819724643,38.81589980978912,38.75869446181553,36.18615042681869,44.69757822526734,38.19941478931272,3.2841115613758096,369,31.0,20.0,-14.0,-11.0
9073,Kirby Yates,ATL,RP,FA,28,1714.43,35,1%,38.98644249786345,39.84521846543528,41.57993669156932,36.399168519442355,39.82267506615008,32.5110143688253,38.19074260154763,2.9717929309677595,370,31.0,143.0,-3.0,112.0
15043,Lou Trivino,NYY,RP,FA,16,672.12,31,15%,37.94240672921191,38.19633638180297,38.35967788358285,39.34772032743812,41.52070482611182,33.48821829084981,38.142510739832915,2.4019875110142648,371,31.0,56.0,-15.0,25.0
12863,Matt Barnes,MIA,RP,FA,10,676.08,32,12%,39.53257984674222,38.99817404649935,38.3156885880187,38.59716903681802,40.38659494772146,33.01952130219077,38.14162129466509,2.386841934233398,372,31.0,57.0,-21.0,26.0
19614,Cionel Perez,BAL,RP,FA,30,766.31,26,8%,39.68159443799144,38.593190323554936,37.819217906669124,39.45127775319234,40.52998911634791,32.4962882663935,38.09525963402488,2.644357681437105,373,32.0,64.0,-2.0,32.0
15947,Ryne Stanek,HOU,RP,FA,20,850.22,31,4%,38.04910660503906,38.25678789650493,38.091548350856634,39.231513374723406,40.47225755166308,34.42786698899598,38.088180127963845,1.8447626322181454,374,32.0,71.0,-12.0,39.0
10681,Gio Urshela,LAA,"3B,INF",FA,27,354.94,31,69%,31.77588635965413,36.766044954247846,39.88215369596312,35.962878667179865,34.64099164523367,49.4429388236008,38.07848235764657,5.6294083568350395,375,32.0,30.0,-5.0,-2.0
5452,Ji-Man Choi,PIT,"1B,INF",FA,30,464.97,31,31%,37.39344123022072,38.58665513085259,39.42238664281057,36.31050151882638,36.735497849603604,39.98876426289374,38.07287443920127,1.3608790995573852,376,32.0,39.0,-2.0,7.0
27465,Spencer Torkelson,DET,"1B,INF",FA,30,274.06,23,96%,33.894171024797345,38.0280273236236,39.835366669363175,35.34030243156159,34.42330011157053,46.768076993787616,38.04820742578398,4.415110259033259,377,32.0,23.0,-2.0,-9.0
17611,Taylor Clarke,KC,RP,FA,30,1907.1,29,0%,38.93670710893636,38.42472190774964,38.28411127346003,39.075312768263245,40.85559824996474,32.539352280864605,38.019300598206435,2.5905503106259418,378,32.0,159.0,-2.0,127.0
20391,Luis Garcia,WSH,"2B,SS,INF",FA,30,320.22,22,83%,34.99633449003098,36.89095666779238,35.84948887693492,36.51609696174069,37.17868591899309,46.44837515695669,37.97998967874146,3.8541286749942048,379,32.0,27.0,-2.0,-5.0
11828,James Paxton,BOS,SP,FA,26,411.45,34,62%,38.268818231205486,38.5367205618296,38.04586561128271,36.967658456369534,31.445006490967288,44.42463384205247,37.948117198951174,3.7783566506609207,380,32.0,35.0,-6.0,3.0
19677,Gregory Soto,PHI,RP,FA,11,357.02,28,63%,40.65164159869039,38.918108870533885,36.69504391230336,38.7125455487003,39.65304884162374,33.00935989173827,37.939958110598326,2.506730526932581,381,32.0,30.0,-21.0,-2.0
18564,Trent Grisham,SD,OF,FA,19,280.92,26,90%,33.18511414085421,36.97166446550793,37.487482757796734,36.370093001613476,37.30204989841681,46.30287886755976,37.93654718862482,4.011663097209771,382,32.0,24.0,-13.0,-8.0
19350,Dean Kremer,BAL,SP,FA,30,387.48,27,71%,34.11012409213797,37.89162482168127,41.1308393355829,35.20389719055087,33.482247875544985,45.63719365453856,37.90932116167276,4.3098859398809894,383,32.0,33.0,-2.0,1.0
15223,Adam Frazier,BAL,"2B,INF,OF",FA,30,388.06,31,64%,34.94351306517292,37.094861959664236,36.83353435971712,34.972496382366714,35.712986831390495,47.738720804285364,37.88268556709948,4.4847583283046575,384,32.0,33.0,-2.0,1.0
17578,JT Brubaker,PIT,SP,FA,30,337.17,29,77%,37.4655152758138,37.4057439250244,36.84699313978207,37.22236428488822,37.23462558961081,40.89115531420826,37.84439958822126,1.3767270631368087,385,33.0,29.0,-3.0,-4.0
23429,J.P. Sears,OAK,SP,FA,30,495.37,27,28%,37.178631831178734,37.08892682136449,37.237443846067436,36.55498098051984,35.66812769830467,42.785710434288504,37.75230360195394,2.3146923344432997,386,33.0,42.0,-3.0,9.0
2429,Corey Kluber,BOS,SP,FA,30,315.79,36,88%,38.88090319510361,36.28798942679966,34.398056537621805,40.24496842529613,37.486777743542085,39.05948681690408,37.726363690877896,1.9432575314119924,387,33.0,27.0,-3.0,-6.0
19244,Cole Irvin,BAL,SP,FA,30,309.29,29,89%,38.002659446153295,36.05639849501494,33.99299280915585,39.29261751214162,38.95455136437937,39.90475741797641,37.70066284080358,2.0618039537553003,388,33.0,26.0,-3.0,-7.0
11836,Taijuan Walker,PHI,SP,FA,30,264.07,30,95%,35.435572986283844,35.78739328141415,36.6731509831431,38.50951327547051,38.29374281296586,41.36374664676144,37.677186664339814,2.0111303677662984,389,33.0,22.0,-3.0,-11.0
17312,Justin Steele,CHC,SP,FA,30,250.8,27,96%,37.31298990945885,36.67534733481866,37.42030287034523,39.9241371050757,34.32102204010648,40.38786847885513,37.67361128977668,2.0356267286293437,390,33.0,21.0,-3.0,-12.0
4314,Joey Votto,CIN,"1B,INF",FA,6,388.22,39,64%,35.26849030892689,36.828577974509784,39.0608353378717,37.78243311404277,35.534835599232274,41.37508352770711,37.641709310381756,2.1096631939080575,391,33.0,33.0,-27.0,0.0
5003,Jake Diekman,CHW,RP,FA,21,930.43,36,2%,38.09189866772329,37.18129733838465,36.35931004483478,36.788020192291754,38.413964289515796,38.902434498159025,37.62282083848489,0.9102790537075534,392,33.0,78.0,-12.0,45.0
18403,Enyel De Los Santos,CLE,RP,FA,30,1714.53,27,1%,40.168516141698184,39.98408617693029,39.680000396987246,34.61169063444113,34.959271174374706,36.316966046103204,37.620088428422456,2.3858869829530778,393,33.0,143.0,-3.0,110.0
19362,Keegan Akin,BAL,RP,FA,30,893.17,27,4%,43.87212940361634,41.00800051408896,38.52748533967484,34.432998741438425,32.406541116695514,35.40555296729074,37.60878468046747,3.9503449367335195,394,33.0,75.0,-3.0,42.0
12552,Eugenio Suarez,SEA,"3B,INF",FA,12,124.75,31,100%,34.5951104964098,34.943329510748235,35.47821541542859,38.27983715856844,38.00127796748021,44.33838861323137,37.60602652697778,3.332118810374009,395,33.0,11.0,-21.0,-22.0
10314,Erasmo Ramirez,WSH,RP,FA,30,1733.13,32,1%,37.74341744869295,37.79911256455009,37.80456894191531,39.70803210303727,37.363812555370586,35.18314763666036,37.60034854170443,1.319268819187132,396,33.0,145.0,-3.0,112.0
18171,Seth Brown,OAK,"1B,INF,OF",FA,26,220.7,30,99%,35.774205618323805,37.108509625187274,37.758146385769734,36.13779767214651,33.18111289688259,45.640220010978545,37.599998701548074,3.8710428158881,397,34.0,19.0,-8.0,-15.0
19459,Jorge Alcala,MIN,RP,FA,19,920.68,27,3%,38.90883122183139,37.92819246931995,36.163307638078166,39.37338729703929,38.69439350159567,34.27053872319776,37.556441808510364,1.7935701150707388,398,34.0,77.0,-15.0,43.0
16535,Danny Jansen,TOR,C,FA,30,294.26,27,90%,37.17678457821199,40.08812719682105,40.055745210245085,37.24285926262169,34.48210706603717,36.28851319235869,37.555689417715946,1.998232373573995,399,34.0,25.0,-4.0,-9.0
6902,Martin Perez,TEX,SP,FA,30,217.97,31,98%,36.14727889884949,35.53740365840948,35.57257105548749,37.4205609353315,38.69744385524116,41.95705270662937,37.55538518499142,2.261405064058264,400,34.0,19.0,-4.0,-15.0
15684,Miguel Castro,ARI,RP,FA,30,897.26,28,4%,37.185835156145615,38.51482615037526,39.03374326125304,37.136096634872686,38.76010894984845,34.46024506106265,37.51514253559295,1.551342138878821,401,34.0,75.0,-4.0,41.0
21318,Tylor Megill,NYM,SP,FA,23,359.2,27,69%,38.62681134515877,36.399539391562165,34.7514065290399,36.87085279468833,37.56799424898116,40.8423900219934,37.50983238857062,1.8976706710545355,402,34.0,30.0,-11.0,-4.0
24580,Josiah Gray,WSH,SP,FA,30,306.06,25,89%,33.932574428150275,36.18489478011708,38.69613806338214,34.970044673281876,37.926425820388886,42.9356380464677,37.440952635298,2.943765377220805,403,34.0,26.0,-4.0,-8.0
19600,Bryan De La Cruz,MIA,OF,FA,30,249.56,26,97%,34.190445934214885,37.72471544084341,38.68939456049317,36.49543579607134,33.29176399583766,44.087861162297166,37.41326948162627,3.5235277225053188,404,34.0,21.0,-4.0,-13.0
5343,Brandon Crawford,SF,"SS,INF",FA,12,377.25,36,65%,32.691892226946,37.57997074574657,38.33195854330509,36.554649186945994,36.52774012655364,42.14629586152806,37.305417781837555,2.7992951467471934,405,34.0,32.0,-22.0,-2.0
14552,Jose Ruiz,CHW,RP,FA,30,1977.8,28,0%,35.65963578364749,36.89254505156474,36.93043623337256,36.363469052257905,37.61564511734478,40.277245421184084,37.2898294432286,1.4625026146809499,406,34.0,165.0,-4.0,131.0
22267,Tarik Skubal,DET,SP,FA,12,415.66,26,50%,36.06503673110127,34.7588722062935,34.59208986522742,37.42596640029845,35.92474410285022,44.96419180727682,37.28848351884128,3.5581240056343724,407,34.0,35.0,-22.0,1.0
19997,Santiago Espinal,TOR,"2B,INF",FA,30,448.1,28,45%,38.708957296161415,39.24981525580595,38.266202401974375,33.839925571466914,31.73837509509567,41.77213060930687,37.26256770496854,3.4062643036038107,408,34.0,38.0,-4.0,4.0
16631,Jeff Brigham,NYM,RP,FA,30,2094.8,31,0%,37.33720690885659,37.328181483796826,37.491662144029775,36.14285418298656,35.7486909520995,39.385296039607084,37.23898195189606,1.162653537610832,409,35.0,175.0,-5.0,140.0
26294,Bryson Stott,PHI,"2B,SS,INF",FA,30,267.73,25,94%,34.71449465697221,36.56672903075725,35.96605718093604,38.00309236680588,34.516678513283836,43.52672352566146,37.21562921240278,3.054300801018011,410,35.0,23.0,-5.0,-12.0
20167,Kyle Muller,OAK,SP,FA,30,407.75,25,63%,37.930156520291064,36.822683192959246,36.25447519564749,35.06705490462624,33.1324882003159,43.83018544663184,37.172840576745294,3.3321302981774457,411,35.0,34.0,-5.0,-1.0
17169,Jose Castillo,SD,RP,FA,30,1000.0,27,0%,34.70099512710476,36.744981823061934,38.26964135884829,34.426865223788354,38.040755126975675,40.52065757557942,37.11731603922641,2.120498845133107,412,35.0,84.0,-5.0,49.0
23550,Aaron Ashby,MIL,"SP,RP",whitesky,30,297.66,24,82%,37.983392877218165,35.278554615398264,32.08541388218392,38.59874334017974,37.45510981217369,41.08667120341526,37.081314288428175,2.813891348449522,413,35.0,25.0,-5.0,-10.0
19911,Jose Suarez,LAA,SP,FA,30,339.16,25,79%,34.22741648437698,35.81168173175446,38.61815476901889,37.087148626499356,35.25111266154329,41.28727529140492,37.047131594099646,2.3505796243083306,414,35.0,29.0,-5.0,-6.0
18337,Nick Anderson,ATL,RP,FA,30,1716.22,32,2%,35.86196118278113,37.25656069330026,38.54343243322777,35.75663885164836,37.22261955864378,36.97491882979061,36.936021924898654,0.9411620236389622,415,35.0,143.0,-5.0,108.0
13435,Pierce Johnson,COL,RP,FA,30,867.74,31,5%,35.972276291433985,37.677244926339604,38.785438521349846,38.28290795076082,39.231449366652406,31.41312732091083,36.89374072957458,2.6606166781413987,416,35.0,73.0,-5.0,38.0
15794,Yonathan Daza,COL,OF,FA,30,534.26,29,22%,35.391728674860886,36.42650197398023,37.306758717852176,34.985480560268336,35.54790427924561,41.47506661523003,36.85557347023954,2.201419056848561,417,35.0,45.0,-5.0,10.0
13050,Anthony DeSclafani,SF,SP,FA,25,400.82,32,69%,36.59943054904127,37.44969892615498,38.16681876944251,34.621188822975014,31.462204682357992,42.65865258268208,36.82633238877563,3.412952218201292,418,35.0,34.0,-10.0,-1.0
8709,Elvis Andrus,CHW,"SS,INF",FA,30,366.96,34,71%,33.75890692794294,35.28557241513427,33.61469124344278,36.54829214450507,39.29892058023864,42.40026967385901,36.81777549752045,3.1452878876780677,419,35.0,31.0,-5.0,-4.0
19979,Zach Plesac,CLE,SP,FA,24,398.17,28,72%,33.26849749647238,34.929202401873006,36.54688602950201,37.03022356000189,36.969400601330996,41.9874020198631,36.7886020181739,2.677857350902446,420,35.0,34.0,-11.0,-1.0
2233,Adam Wainwright,STL,SP,FA,20,260.93,41,96%,34.316422811100594,35.03959111859703,36.258979674355146,37.86454498588528,34.810733516450576,42.28743168772906,36.76295063235295,2.731117165767094,421,36.0,22.0,-16.0,-14.0
13218,Michael Fulmer,CHC,RP,FA,30,623.91,29,13%,39.08139314445453,39.39056608929309,39.08538586300641,32.8626719843618,36.58000165892104,33.4646922002463,36.74411849004719,2.701705286122271,422,36.0,52.0,-6.0,16.0
22296,Joe Barlow,TEX,RP,FA,30,609.44,27,15%,35.42251910274294,36.306660785028974,36.67940704018788,37.745890471502335,37.29635122369539,36.9855098646161,36.73938974796227,0.742610876187616,423,36.0,51.0,-6.0,15.0
19618,Jordan Hicks,STL,"SP,RP",FA,25,726.13,26,14%,40.41624862495435,39.98718109541786,39.20067888025741,31.97762103296511,32.65402810444902,35.631049989554306,36.644467954599676,3.4318207320854435,424,36.0,61.0,-11.0,25.0
15038,German Marquez,COL,SP,FA,21,275.85,28,91%,31.157337837050363,36.00143256142218,40.62438715015002,35.85081635210078,29.94216704262969,45.993747868198604,36.59498146859194,5.466670376879155,425,36.0,23.0,-15.0,-13.0
20000,Tyler A. Wells,BAL,SP,FA,14,468.28,28,37%,34.53265499850471,34.968683431131666,34.10511141538813,36.64887395795293,40.18640665319832,39.04939180326963,36.58185370990757,2.3101884474875427,426,36.0,39.0,-22.0,3.0
25768,CJ Abrams,WSH,"SS,INF",FA,30,226.18,22,99%,35.682614403056775,38.28513237963035,37.77713120833742,34.09974756027112,31.837517176276446,41.5558985529457,36.53967354675297,3.123526453704547,427,36.0,19.0,-6.0,-17.0
18323,Josh Sborz,TEX,RP,FA,30,1723.8,29,0%,35.808596551829815,36.072932600556264,36.59649959240133,37.12936805371585,40.37977170475888,33.11997788424831,36.51785773125174,2.1424715557351974,428,36.0,144.0,-6.0,108.0
11615,Brandon Drury,LAA,"1B,2B,3B,INF",FA,30,217.32,30,100%,34.94433263056924,35.360374605794966,34.88782295527023,36.67836781520139,35.98320326149914,41.17794002650927,36.50534021580737,2.1794421135386677,429,36.0,19.0,-6.0,-17.0
20302,David Peterson,ATL,"SP,RP",FA,30,1568.64,33,2%,36.949939057804485,34.20283386967781,31.401372982809622,37.37633843824928,36.98217619079569,41.935080394628486,36.47462348899423,3.2148642500110447,430,36.0,131.0,-6.0,95.0
16933,Elieser Hernandez,NYM,"SP,RP",FA,30,828.72,27,7%,37.100242410170644,35.52917351312791,34.2871900156374,33.54892721188298,34.05323505109904,44.266783451443885,36.46425860889364,3.6789960782076374,431,36.0,69.0,-6.0,33.0
17282,Michael Kopech,CHW,SP,Freeman,19,259.59,26,97%,32.935041463198196,35.47036555791649,37.42968888579425,36.52534834224462,35.33300949214173,41.08445212911949,36.462984311735795,2.4834414166239185,432,36.0,22.0,-17.0,-14.0
10324,Marcell Ozuna,ATL,OF,FA,4,308.27,32,90%,32.50299736942577,35.697718809229144,36.91141623707303,34.32393029635248,33.93724793085786,45.27719313955392,36.44175063041537,4.185504498777591,433,37.0,26.0,-33.0,-11.0
7803,Richard Bleier,BOS,RP,FA,30,1719.1,35,0%,35.68587100295534,36.289690421763694,36.800443458984645,39.0614774525869,39.915103701126,30.82464708161289,36.42953885317157,2.9212224767809087,434,37.0,144.0,-7.0,107.0
13757,Chris Taylor,LAD,"2B,INF,OF",FA,20,308.76,32,88%,29.24507940986307,34.89114425929426,38.15506044335306,36.11863869409854,36.77704539204408,43.278168349257825,36.41085609131847,4.164924800877538,435,37.0,26.0,-17.0,-11.0
16703,Julian Merryweather,TOR,RP,FA,30,903.5,31,4%,38.490163430248124,38.898371839411155,38.76677288663457,35.887191140643424,34.66215590176104,31.72238842852042,36.40450727120312,2.6260001925207423,436,37.0,76.0,-7.0,39.0
14078,Michael Wacha,SD,SP,FA,30,348.33,31,82%,39.38929494803362,35.50364396211553,31.438600918110893,38.76134184688716,38.35068886310914,34.95024216878225,36.398968784506444,2.7639866446259793,437,37.0,29.0,-7.0,-8.0
13853,Joey Wendle,MIA,"2B,3B,SS,INF",FA,30,401.01,32,61%,33.08410984526316,37.270436399691945,37.91807795140491,35.371118709333444,35.61492277874961,39.06009473880019,36.386460070540544,1.9496706861072242,438,37.0,34.0,-7.0,-3.0
16814,Tim Hill,SD,RP,FA,30,1000.0,33,0%,34.297856521028145,35.7591604841841,36.78668399460732,37.09804291534325,36.21213686808002,37.58331638716216,36.289532861734166,1.0668320088938446,439,37.0,84.0,-7.0,47.0
19647,Matt Foster,CHW,RP,FA,30,1000.0,28,0%,33.82505317690774,34.68052144466589,35.569067218856546,35.90233924383416,38.210181960127656,39.26649118671903,36.24227570518517,1.9091595835285577,440,37.0,84.0,-7.0,47.0
12777,John Brebbia,SF,"SP,RP",FA,30,1547.8,32,2%,38.94867049771308,39.66508873058753,39.868021601153046,33.04548833426117,31.347722546018012,34.33075378065334,36.20095758173103,3.4157973239259416,441,37.0,129.0,-7.0,92.0
17464,Jonathan Hernandez,TEX,RP,FA,30,665.45,26,14%,38.11637557547648,37.067510485351356,35.25112279578126,37.51364818604734,37.55935632575635,31.41308472888302,36.1535163495493,2.302192880296965,442,37.0,56.0,-7.0,19.0
14814,Buck Farmer,CIN,RP,FA,30,1824.1,32,0%,35.813788746174794,35.724084075151474,34.76101616182185,35.67188054122802,37.28473648753529,37.655071365204385,36.151762896185964,1.0004303045439293,443,37.0,152.0,-7.0,115.0
19879,Tanner Houck,BOS,RP,FA,30,390.75,26,65%,36.77618780171486,34.68562697656262,33.10344868419744,37.84339806564485,36.03738288969692,38.12461142097958,36.09510930646604,1.7597000876717535,444,37.0,33.0,-7.0,-4.0
4264,Mark Melancon,ARI,RP,FA,10,474.11,37,21%,34.20051558921822,34.841191516842514,35.1130753926649,37.07026384861658,38.10678728570203,37.21915151219414,36.09183085753973,1.436858079777922,445,38.0,40.0,-28.0,2.0
21690,Edward Cabrera,MIA,SP,Edgar,30,223.99,24,98%,34.75199779928052,34.93761887213262,34.96041973708633,36.675776367376976,34.54835338969652,40.37008177631462,36.040707990314594,2.058256290553743,446,38.0,19.0,-8.0,-19.0
12730,Nick Martinez,SD,"SP,RP",FA,30,379.67,32,78%,34.32127447506291,37.31960336433444,40.74109511541916,34.567493226957176,28.395535435713988,40.29339762107145,35.93973320642652,4.189846514674113,447,38.0,32.0,-8.0,-6.0
19309,Trevor Richards,TOR,RP,FA,30,2096.8,29,0%,37.13533587485723,36.43428789802259,36.33400446729323,32.91457701368563,34.670199484251896,38.04550577559277,35.92231841895056,1.684500135411932,448,38.0,175.0,-8.0,137.0
14375,Amir Garrett,KC,RP,FA,30,1861.8,30,1%,33.73898980934199,35.786294317860374,36.795688829768366,34.5616143631114,36.26908574717582,38.371234413524185,35.920484580130356,1.5009516273737802,449,38.0,156.0,-8.0,118.0
16128,John Curtiss,NYM,RP,FA,30,2036.8,29,0%,37.35276463386036,37.18746311340992,36.98297087881154,36.34192776821221,36.81501645918294,30.642845229547643,35.88716468050411,2.3667895046160368,450,38.0,170.0,-8.0,132.0
17490,Genesis Cabrera,STL,RP,FA,30,1803.6,26,1%,34.88297275263315,35.94241655854696,37.11278496009834,35.791630508081,36.97044374240204,34.50375430399855,35.86733380429334,0.9667543862277582,451,38.0,151.0,-8.0,113.0
14739,Paul Blackburn,OAK,SP,FA,30,436.72,29,59%,35.34369401868039,35.08240875475926,34.95594331615103,36.50907335948455,35.94144710677042,36.42849113805397,35.7101762823166,0.6198074501529145,452,38.0,37.0,-8.0,-1.0
18607,Jared Walsh,LAA,"1B,INF",FA,20,337.03,29,77%,34.16782162715275,35.952670472515045,35.84269760088438,32.22845029745783,32.16509615339277,43.65893622248061,35.669278728980565,3.8798191773959188,453,38.0,29.0,-18.0,-9.0
6399,Jose Cisnero,DET,RP,FA,30,884.81,33,5%,35.13412400009558,35.32385667236365,34.98324154490396,36.65272457835377,36.008290808147876,35.864833860457715,35.66117857738709,0.5768155485311754,454,38.0,74.0,-8.0,36.0
11752,Luke Jackson,SF,RP,FA,30,1000.0,31,0%,35.05415441047842,35.524322856118616,35.94346390963091,34.208521483711024,34.24916812901123,38.57478827523071,35.59240317736348,1.4737491935006566,455,38.0,84.0,-8.0,46.0
19858,Luis Rengifo,LAA,"2B,3B,INF",FA,30,317.08,26,84%,33.00329563561151,34.16332638091242,33.32823431676843,31.319758754189877,36.01491970340081,45.650516610673854,35.58000856692615,4.716477033460858,456,38.0,27.0,-8.0,-11.0
18383,Mike Soroka,ATL,SP,FA,30,349.95,25,85%,34.79457199347082,33.2406203954711,32.78253312730611,35.78819765176003,38.138561776941195,38.420205924627886,35.527448478262855,2.1815590502986173,457,39.0,30.0,-9.0,-9.0
17359,Josh Taylor,KC,RP,FA,30,2050.8,30,0%,36.63400354878784,36.89016288856087,37.18469146500038,35.43733453000539,34.62911980934653,32.28461159176283,35.509987305577305,1.6910147665150892,458,39.0,171.0,-9.0,132.0
17186,Dinelson Lamet,COL,RP,FA,30,768.09,30,12%,38.430452387048824,38.46283891549833,38.08000554373563,32.48713542682607,30.90649697385974,34.57213462230795,35.489843978212754,3.029310496783954,459,39.0,64.0,-9.0,25.0
13767,J.T. Chargois,MIA,RP,FA,30,1683.9,32,2%,37.002033403799196,36.59516037837852,36.57983871012003,32.49153978652917,31.25624260377552,38.71166007401406,35.439412492769414,2.644950449732501,460,39.0,141.0,-9.0,102.0
17696,Kevin Newman,CIN,"2B,SS,INF",FA,30,468.3,29,28%,35.39084254138849,36.91152840460974,36.68987637443162,31.69820582452179,31.11854138390493,40.387404616139705,35.36606652416605,3.1845995812567724,461,39.0,39.0,-9.0,0.0
12808,Mike Clevinger,CHW,SP,FA,30,335.88,32,80%,38.013388247324094,35.25464587963494,33.68064917409669,33.82264614497545,33.13654370750001,38.17800617254901,35.3476465543467,2.046103849645368,462,39.0,28.0,-9.0,-11.0
18126,LaMonte Wade Jr.,SF,"1B,INF,OF",FA,30,480.8,29,24%,33.659617287149956,35.386523499029856,37.8651937985832,32.67107288721584,31.69473397636947,40.714210747220065,35.33189203259473,3.122374557264679,463,39.0,40.0,-9.0,1.0
19337,Richard Lovelady,KC,RP,FA,30,1910.8,27,0%,33.682789455186914,34.628553310929185,35.2459544325266,36.19306695606442,38.86389297595647,33.374224089915835,35.331413536763236,1.838057183190854,464,39.0,160.0,-9.0,121.0
19899,Clarke Schmidt,NYY,RP,FA,30,432.34,27,41%,34.61592358374047,35.00026857267326,35.30423105092121,33.25320157000295,36.490241573574636,37.291594425451144,35.32591012939394,1.2991212758862771,465,39.0,36.0,-9.0,-3.0
15256,Cole Sulser,ARI,RP,FA,30,1890.1,32,0%,33.78561231900768,35.55671673043747,37.31932906552463,35.09252818321762,35.770022133464806,33.693972377120446,35.20303013479544,1.2398813491964704,466,39.0,158.0,-9.0,119.0
1581,Sean Doolittle,WSH,RP,FA,30,1912.1,36,0%,34.24546570282102,35.55392014597392,36.04836384708719,33.19269349427941,35.510358457570696,36.38751076472754,35.15638540207663,1.1015509224715305,467,39.0,160.0,-9.0,121.0
14387,Harold Ramirez,TB,"1B,INF,OF",FA,30,413.13,28,49%,35.979495699236594,34.01548376947075,31.84860818215268,35.12187778539665,34.27212921306401,39.276199082788764,35.08563228868491,2.2600326606081205,468,39.0,35.0,-9.0,-4.0
10264,Brandon Belt,TOR,"1B,INF",FA,30,386.74,34,55%,28.818624470318433,33.11254486787162,37.25500232296745,33.794816415695024,33.43251568848811,43.825115353696106,35.03976985317279,4.630327049081971,469,40.0,33.0,-10.0,-7.0
