playerid,Player,Team,Position,Status,Salary,ADP,Age,%D,POINTS_steamer,POINTS_fangraphsdc,POINTS_zipsdc,POINTS_atc,POINTS_thebat,POINTS_zips,MEAN,STD,Rank,Rank_round,ADP_round,Keper_Value,Draft_Value
20203,Eli Morgan,CLE,RP,Pinstrip,30,784.1,26,12%,41.67194800000552,40.3962813656576,38.95708846219726,36.89384420938533,37.400006555190856,38.89450586977354,39.03561241036835,1.637586636565298,349,30.0,66.0,0.0,36.0
14712,Manuel Margot,TB,OF,Freeman,30,325.73,28,92%,39.8534682685698,39.62191930609007,38.00488091783315,40.04088715179654,37.22336517917608,39.395442927739836,39.02332729186758,1.0407081867330412,350,30.0,28.0,0.0,-2.0
3516,Eric Hosmer,CHC,"1B,INF",FA,30,418.61,33,54%,38.49328347941838,38.78212148372974,38.02589133123159,37.04046102204241,36.46131277013378,45.27412401414907,39.012865683450826,2.91265872889162,351,30.0,35.0,0.0,5.0
5615,Ryan Brasier,BOS,RP,FA,30,958.2,35,1%,39.04863424515102,38.866602137181566,38.68242933756103,39.87356934379665,38.546985242751134,38.3755295706992,38.89895831285677,0.4861522319502134,352,30.0,80.0,0.0,50.0
16647,Ryan Thompson,TB,RP,FA,30,1000.0,30,0%,37.202170317321176,38.32732978095667,39.86513220405636,39.3876150479693,40.672186172880735,37.9155166815428,38.89499170078784,1.1895045295403028,353,30.0,84.0,0.0,54.0
15998,Cody Bellinger,CHC,OF,Pinstrip,1,177.36,27,100%,33.931618014502206,38.72481652694028,40.56986419998189,35.68094640880262,35.50564555638767,48.698223300849996,38.851852334577444,4.9223838064585275,354,30.0,15.0,-29.0,-15.0
15541,Tyler Rogers,SF,RP,FA,13,765.69,32,8%,35.66589087423851,37.487770397647935,39.327531249798064,39.652748675704196,40.14104440503592,40.14928272960796,38.737378055338766,1.6404009163350293,355,30.0,64.0,-17.0,34.0
20503,William Contreras,MIL,C,Freeman,30,156.52,25,100%,38.05953290618803,38.81393774800959,37.820964980350816,38.526594937283704,37.63499037251636,41.48401007600956,38.723338503393016,1.2979240659436753,356,30.0,13.0,0.0,-17.0
10472,Enrique Hernandez,BOS,OF,FA,7,371.92,31,84%,36.29505538019055,40.13092291118029,41.93721201528256,36.383693943386945,33.099130996725904,44.100320764729894,38.65772266858269,3.7460776842626125,357,30.0,31.0,-23.0,1.0
27506,Ha-seong Kim,SD,"3B,SS,INF",FA,30,272.61,27,96%,38.14659286365614,39.16219560265666,36.994969789017986,37.83639339610118,36.298691361036894,43.269677682068334,38.618086782422864,2.2649800317957083,358,30.0,23.0,0.0,-7.0
10430,Mychal Givens,BAL,RP,FA,30,589.31,32,10%,37.934437284193805,38.635594374118206,38.37703453741908,40.09313671668703,42.70299366867765,33.83954878435484,38.5971242275751,2.6526657894059187,359,30.0,50.0,0.0,20.0
10681,Gio Urshela,LAA,"3B,INF",Patron#5,27,341.19,31,88%,33.06412936543171,37.24979282226071,40.71955712483715,35.962878667179865,34.64052920604033,49.4429388236008,38.513304334891764,5.43319256830081,360,30.0,29.0,-3.0,-1.0
27463,Garrett Crochet,CHW,RP,FA,23,851.0,23,8%,39.953815208246276,38.29812132669058,37.03017236310807,37.51988321815357,38.34146609850555,39.790400052782715,38.48897637791446,1.0774114054355017,361,31.0,71.0,-8.0,40.0
14646,Rowan Wick,CHC,RP,FA,18,804.38,30,8%,36.80933176990039,37.640775969889624,37.621394884030195,38.53725206240772,40.65877202505013,39.53658637980542,38.46735218184725,1.2973288174107056,362,31.0,67.0,-13.0,36.0
16939,Lane Thomas,WSH,OF,FA,30,262.23,27,98%,39.43572789824512,39.48839615640563,39.02625555589027,34.812547958951356,34.78761559853683,43.07233454673318,38.43714628579373,2.8980194024491532,363,31.0,22.0,-1.0,-9.0
11487,Joely Rodriguez,BOS,RP,FA,30,947.2,31,1%,36.57345138275194,38.20218983382206,38.95918069682321,38.33246744184527,40.75524481727611,37.56714421236328,38.39827973081365,1.2866922428896415,364,31.0,79.0,-1.0,48.0
20253,Griffin Jax,MIN,RP,Pinstrip,30,764.68,28,14%,41.35933170568691,40.62888494162381,39.38303100218028,35.46484381549446,36.712687571714454,36.81640633339359,38.394197561682255,2.1856217318263655,365,31.0,64.0,-1.0,33.0
12447,Seth Lugo,SD,RP,Pinstrip,16,440.55,33,51%,35.36515561481526,38.56656973142797,42.98392871159472,38.942970809153536,37.326619339746394,37.12001199485106,38.38420936693149,2.3570555403181186,366,31.0,37.0,-15.0,6.0
11828,James Paxton,BOS,SP,FA,26,445.14,34,58%,39.6083958902592,38.75780748989837,38.77341378395604,36.967658456369534,31.443615813000456,44.42463384205247,38.32925421258935,3.8392002437227273,367,31.0,38.0,-5.0,7.0
15915,Victor Arano,WSH,RP,FA,30,1000.0,27,0%,37.66507501377018,38.934010420255795,39.87129912857713,38.985321730745405,41.06340802931989,33.408490653836225,38.3212674960841,2.425706754707792,368,31.0,84.0,-1.0,53.0
11426,Drew Pomeranz,SD,RP,DN,27,832.2,34,1%,39.172935618216,39.303444831114035,39.15861666009466,37.28794369746303,35.850028712188006,39.00065133781527,38.2956034761485,1.2925139768999385,369,31.0,70.0,-4.0,39.0
15043,Lou Trivino,NYY,RP,Tomy,16,737.43,31,14%,38.00143525795603,38.23326033246309,38.378000476197435,39.34772032743812,42.06555134606569,33.48821829084981,38.25236433849503,2.5336535630756676,370,31.0,62.0,-15.0,31.0
19312,Cal Quantrill,CLE,SP,La Maqui,17,225.33,27,99%,34.48473998510086,36.327561311315144,38.84066022639233,38.75869446181553,36.18563333842834,44.69757822526734,38.21581125805326,3.273796585871134,371,31.0,19.0,-14.0,-12.0
9073,Kirby Yates,ATL,RP,FA,28,983.3,35,1%,39.038044867001446,39.87696011537598,41.59220116694338,36.399168519442355,39.819224864669344,32.5110143688253,38.20610231704297,2.979115093739657,372,31.0,82.0,-3.0,51.0
5452,Ji-Man Choi,PIT,"1B,INF",FA,30,454.41,31,41%,37.46572608717915,38.86615875102347,39.706330643217555,36.31050151882638,36.735131627465236,39.98876426289374,38.17876881510092,1.423901596287067,373,32.0,38.0,-2.0,6.0
27465,Spencer Torkelson,DET,"1B,INF",Pinstrip,30,277.51,23,98%,33.9655807323335,38.32806151883466,40.15657723272727,35.34030243156159,34.40711792155231,46.768076993787616,38.16095280513282,4.4298517783606695,374,32.0,24.0,-2.0,-8.0
15947,Ryne Stanek,HOU,RP,METS,20,821.9,31,4%,38.11385371837975,38.298081880077866,38.11343073728392,39.231513374723406,40.73849251495401,34.42786698899598,38.15387320240249,1.9038872922243963,375,32.0,69.0,-12.0,37.0
20391,Luis Garcia,WSH,"2B,SS,INF",FA,30,315.24,22,92%,35.07525801784656,37.18638381148027,36.17914545719593,36.51609696174069,37.287466308358695,46.44837515695669,38.11545428559648,3.797725972197685,376,32.0,27.0,-2.0,-5.0
19614,Cionel Perez,BAL,RP,Tomy,30,842.45,26,5%,39.74287526132338,38.63219903791935,37.838815572380916,39.45127775319234,40.51151055731918,32.4962882663935,38.11216107475477,2.648663965811184,377,32.0,71.0,-2.0,39.0
17611,Taylor Clarke,KC,RP,FA,30,979.2,29,1%,39.20245426677237,38.455767016468954,38.29791353437013,39.075312768263245,40.8448800674324,32.539352280864605,38.069279989028615,2.6071020843657324,378,32.0,82.0,-2.0,50.0
18564,Trent Grisham,SD,OF,Champs,19,273.96,26,96%,33.25780458643144,37.299968081018285,37.83935683597871,36.370093001613476,37.302263268915965,46.30287886755976,38.062060773586275,3.9804185264694127,379,32.0,23.0,-13.0,-9.0
12863,Matt Barnes,BOS,RP,FA,10,660.49,32,12%,39.59365726169605,39.03762220908813,38.33598979124754,38.59716903681802,39.7727714889955,33.01952130219077,38.05945518167267,2.309854995977984,380,32.0,55.0,-22.0,23.0
15223,Adam Frazier,BAL,"2B,INF,OF",FA,30,397.41,31,78%,35.03619632032021,37.37271810215746,37.12742286969367,34.972496382366714,35.712779251426305,47.738720804285364,37.99338895504162,4.456803474374779,381,32.0,34.0,-2.0,2.0
2429,Corey Kluber,BOS,SP,FA,30,329.66,36,92%,39.172631836526634,36.95984396764389,34.97199316735854,40.24496842529613,37.48583939626645,39.05948681690408,37.98246060166595,1.7344896590180943,382,32.0,28.0,-2.0,-4.0
19677,Gregory Soto,PHI,RP,METS,11,320.71,27,92%,40.719301344408805,38.961041027081684,36.71950892311783,38.7125455487003,39.603292518511424,33.00935989173827,37.954174875593054,2.5142929474085123,383,32.0,27.0,-21.0,-5.0
19350,Dean Kremer,BAL,SP,FA,30,383.5,27,85%,34.158792479389476,37.92106833235911,41.14932239312919,35.20389719055087,33.4812733376028,45.63719365453856,37.92525789792833,4.305222161454553,384,32.0,32.0,-2.0,0.0
17578,JT Brubaker,PIT,SP,FA,30,353.77,29,88%,37.7475987883223,37.44194070058586,36.87373863496977,37.22236428488822,37.234338058398514,40.89115531420826,37.901855963562156,1.3623229101708287,385,33.0,30.0,-3.0,-3.0
4314,Joey Votto,CIN,"1B,INF",FA,6,384.33,39,86%,35.94092784077649,37.18565052441761,39.056230049089635,37.78243311404277,35.534633121495375,41.37508352770711,37.81249302958816,1.9716393336783258,386,33.0,32.0,-27.0,-1.0
23429,J.P. Sears,OAK,SP,Champs,30,459.16,26,43%,37.22342598549537,37.118112332645126,37.25213792005869,36.55498098051984,35.66618779644407,42.785710434288504,37.766759241575265,2.31125748490193,387,33.0,39.0,-3.0,6.0
12552,Eugenio Suarez,SEA,"3B,INF",Tomy,12,126.35,31,99%,34.64366232299706,35.27554884741062,35.856555572462796,38.27983715856844,38.001841037978146,44.33838861323137,37.732638925441414,3.24311017057182,388,33.0,11.0,-21.0,-22.0
18171,Seth Brown,OAK,"1B,INF,OF",Bobby,26,226.13,30,99%,35.834868221217846,37.44507358580749,38.12584962754849,36.13779767214651,33.18125424401004,45.640220010978545,37.72751056028482,3.8649524380809757,389,33.0,19.0,-7.0,-14.0
19244,Cole Irvin,OAK,SP,FA,30,319.65,28,94%,38.02910685198945,36.07654283797527,34.009287692398885,39.29261751214162,38.95371474723603,39.90475741797641,37.71100450995294,2.0548212289855288,390,33.0,27.0,-3.0,-6.0
17312,Justin Steele,CHC,SP,Freeman,30,257.9,27,98%,37.379737447886654,36.72038493749898,37.45057019735538,39.9241371050757,34.320894294338494,40.38786847885513,37.69726541016839,2.029538630795792,391,33.0,22.0,-3.0,-11.0
11836,Taijuan Walker,PHI,SP,sfernand,30,264.06,30,98%,35.48468069216265,35.82087956427499,36.696583055017506,38.50951327547051,38.293236238377844,41.36374664676144,37.69477324534416,1.9948139164958187,392,33.0,22.0,-3.0,-11.0
16535,Danny Jansen,TOR,C,Bobby,30,294.26,27,97%,37.49511531648254,40.17933398776255,40.44526594505924,37.24285926262169,34.481700514644835,36.28851319235869,37.68879803648826,2.0929855550127043,393,33.0,25.0,-3.0,-8.0
5003,Jake Diekman,CHW,RP,sfernand,21,878.6,36,3%,38.1636622464706,37.228013742519636,36.38520442318139,36.788020192291754,38.40385045630869,38.902434498159025,37.64519759315519,0.9056657449058139,394,33.0,74.0,-12.0,41.0
19362,Keegan Akin,BAL,RP,Freeman,30,863.95,27,5%,43.915391676566465,41.03813579798171,38.54359369802989,34.432998741438425,32.40391300260679,35.40555296729074,37.623264313985665,3.9673014826729625,395,33.0,72.0,-3.0,39.0
10314,Erasmo Ramirez,WSH,RP,FA,30,1000.0,32,0%,37.787229694024866,37.82653166582098,37.81580101102546,39.70803210303727,37.360955841099134,35.18314763666036,37.61361632527801,1.3212333889173522,396,33.0,84.0,-3.0,51.0
19459,Jorge Alcala,MIN,RP,FA,19,904.9,27,4%,38.95810069611399,37.95861736869274,36.177236775328716,39.37338729703929,38.69143107102981,34.27053872319776,37.57155198856705,1.7987903369162055,397,34.0,76.0,-15.0,42.0
6902,Martin Perez,TEX,SP,Tomy,30,207.3,31,98%,35.9816756847652,35.578231282846694,35.60439637503831,37.4205609353315,38.697493332065676,41.95705270662937,37.53990171944613,2.2689161738280452,398,34.0,18.0,-4.0,-16.0
19600,Bryan De La Cruz,MIA,OF,Freeman,30,258.33,26,99%,34.2651930737548,38.01528873322516,38.99407949962572,36.49543579607134,33.291631232015774,44.087861162297166,37.524914916164995,3.5373596316662694,399,34.0,22.0,-4.0,-12.0
21318,Tylor Megill,NYM,SP,Canha Ge,23,318.31,27,90%,38.66755470363212,36.426019569958164,34.76300689905728,36.87085279468833,37.56529458406904,40.8423900219934,37.52251976223306,1.896328338057937,400,34.0,27.0,-11.0,-7.0
18403,Enyel De Los Santos,CLE,RP,FA,30,954.3,27,1%,39.84056900463068,39.57330939349667,39.51013013202867,34.61169063444113,34.956592333400394,36.316966046103204,37.46820959068346,2.236897306512875,401,34.0,80.0,-4.0,46.0
24580,Josiah Gray,WSH,SP,FA,30,302.77,25,94%,34.00272788457711,36.229190110889725,38.725775168466065,34.970044673281876,37.92659510352684,42.9356380464677,37.46499516453488,2.928875241052926,402,34.0,26.0,-4.0,-8.0
15684,Miguel Castro,ARI,RP,FA,30,928.8,28,3%,37.25419653063949,38.557309773496414,39.05660327303128,37.136096634872686,38.17037910070914,34.46024506106265,37.439138395635275,1.4944930093284639,403,34.0,78.0,-4.0,44.0
5343,Brandon Crawford,SF,"SS,INF",FA,12,388.55,36,82%,32.76990956023724,37.87012417677154,38.63961325151549,36.554649186945994,36.5275242341435,42.14629586152806,37.41801937852364,2.8046569431210457,404,34.0,33.0,-22.0,-1.0
19997,Santiago Espinal,TOR,"2B,INF",FA,30,442.86,28,56%,38.792134185746036,39.51805332570466,38.551556238368434,33.839925571466914,31.737963601662486,41.77213060930687,37.368627255375905,3.4542890231994487,405,34.0,37.0,-4.0,3.0
26294,Bryson Stott,PHI,"2B,SS,INF",FA,30,267.87,25,98%,34.797250369566655,36.87802957045727,36.302376264142524,38.00309236680588,34.516706926881426,43.52672352566146,37.33736317058587,3.012248244181522,406,34.0,23.0,-4.0,-11.0
14552,Jose Ruiz,CHW,RP,FA,30,1000.0,28,0%,35.720793016960634,36.929251400442396,36.948119201710654,36.363469052257905,37.61286219124261,40.277245421184084,37.308623380633044,1.4487745628718511,407,34.0,84.0,-4.0,50.0
22267,Tarik Skubal,DET,SP,Pinstrip,12,390.05,26,75%,36.108806038435,34.78671258601816,34.60363366684672,37.42596640029845,35.92211151345417,44.96419180727682,37.30190366872155,3.551061029520429,408,34.0,33.0,-22.0,-1.0
16631,Jeff Brigham,NYM,RP,FA,30,1000.0,30,0%,37.39293195636498,37.36273436115723,37.50627259962123,36.14285418298656,35.74565946607855,39.385296039607084,37.25595810096927,1.165254100381875,409,35.0,84.0,-5.0,49.0
20167,Kyle Muller,OAK,SP,FA,30,414.77,25,71%,37.988291434181384,36.8639884681274,36.28164477635009,35.06705490462624,33.13134304965096,43.83018544663184,37.19375134659465,3.3326724109882915,410,35.0,35.0,-5.0,0.0
20000,Tyler A. Wells,BAL,SP,FA,14,445.49,28,61%,35.81167979897237,35.75900359223731,35.44627473476142,36.64887395795293,40.184518835400056,39.04939180326963,37.14995712043229,1.8118026396387195,411,35.0,38.0,-21.0,3.0
19911,Jose Suarez,LAA,SP,La Maqui,30,337.13,25,91%,34.28326544101886,35.8490892451895,38.643136815857915,37.087148626499356,35.250142335971994,41.28727529140492,37.066676292657085,2.3391163790650746,412,35.0,29.0,-5.0,-6.0
13435,Pierce Johnson,COL,RP,FA,30,772.2,31,1%,36.03150577979984,37.940648560941376,38.801059983364816,38.28290795076082,39.76965780575851,31.41312732091083,37.03981790025603,2.7564200377129526,413,35.0,65.0,-5.0,30.0
18337,Nick Anderson,ATL,RP,FA,30,1000.0,32,0%,35.90892925078948,37.28300869555391,38.550799089039785,35.75663885164836,37.49667409938148,36.97491882979061,36.995161469367275,0.9546926049050416,414,35.0,84.0,-5.0,49.0
15794,Yonathan Daza,COL,OF,Pinstrip,30,506.13,28,27%,35.488383971437614,36.69100527384292,37.570213805894724,34.985480560268336,35.547332389709766,41.47506661523003,36.959580436063895,2.1943319053844648,415,35.0,43.0,-5.0,8.0
23550,Aaron Ashby,MIL,"SP,RP",Canha Ge,30,225.65,24,99%,38.03867001904746,35.3155558294095,32.107142898920095,38.59874334017974,36.50537456254332,41.08667120341526,36.94202630891923,2.8088428402315144,416,35.0,19.0,-5.0,-16.0
8709,Elvis Andrus,(N/A),"SS,INF",Tomy,30,360.55,34,85%,33.72620897977569,35.60965119534034,33.97632199126368,36.54829214450507,39.29886390687279,42.40026967385901,36.92660131526943,3.0662900966573585,417,35.0,30.0,-5.0,-5.0
22296,Joe Barlow,TEX,RP,La Maqui,30,561.49,27,19%,35.48498846067315,36.34706892414958,36.70185427497448,37.745890471502335,38.11150442509572,36.9855098646161,36.89613607016856,0.8696501383165806,418,35.0,47.0,-5.0,12.0
15038,German Marquez,COL,SP,FA,21,274.4,27,94%,31.92912008774755,36.23334277636517,40.65255196886505,35.85081635210078,30.37968926728181,45.993747868198604,36.839878053426496,5.252388758344775,419,35.0,23.0,-14.0,-12.0
13050,Anthony DeSclafani,SF,SP,FA,25,399.22,32,84%,36.63749013876463,37.475752945841535,38.183903737724954,34.621188822975014,31.4602808926625,42.65865258268208,36.83954485344179,3.4149789324987196,420,35.0,34.0,-10.0,-1.0
19979,Zach Plesac,CLE,SP,FA,24,405.36,28,87%,33.30982945474602,34.95750100474545,36.56520060644913,37.03022356000189,36.96804831152732,41.9874020198631,36.80303415955549,2.6652564397948004,421,36.0,34.0,-12.0,-2.0
13218,Michael Fulmer,(N/A),RP,Patron#5,20,875.6,29,6%,39.13716404462603,39.42672035288953,39.10476660652948,32.8626719843618,36.80738064252964,33.4646922002463,36.8005659718638,2.7172543516117145,422,36.0,73.0,-16.0,37.0
2233,Adam Wainwright,STL,SP,TDRJ,20,259.83,41,98%,34.36086314543695,35.07243138004303,36.284899447946586,37.86454498588528,34.81041831899624,42.28743168772906,36.78009816100619,2.720307330411821,423,36.0,22.0,-16.0,-14.0
11615,Brandon Drury,LAA,"1B,2B,3B,INF",Bobby,30,217.64,30,99%,35.58264658469493,35.6810808776422,35.242480356406716,36.67836781520139,35.98318501051658,41.17794002650927,36.724283445161845,2.040169061270337,424,36.0,19.0,-6.0,-17.0
19618,Jordan Hicks,STL,"SP,RP",FA,25,739.28,26,13%,40.48110891979326,40.03006952303182,39.224624270702684,31.97762103296511,32.91352168679955,35.631049989554306,36.70966590380779,3.4044150273595886,425,36.0,62.0,-11.0,26.0
19879,Tanner Houck,BOS,RP,FA,30,373.47,26,84%,37.968194123737206,35.80937801981897,33.82245395876533,37.84339806564485,36.590779655867856,38.12461142097958,36.69313587413563,1.5291783354699227,426,36.0,32.0,-6.0,-4.0
25768,CJ Abrams,WSH,"SS,INF",TDRJ,30,241.58,22,100%,35.76289717545458,38.56611334372201,38.10101299218863,34.09974756027112,31.837745727030327,41.5558985529457,36.65390255860206,3.169994963110536,427,36.0,21.0,-6.0,-15.0
10815,Jurickson Profar,(N/A),OF,Patron#5,30,271.9,29,97%,34.46690882903536,34.6956751242088,34.47177661741443,34.17334070754435,34.67187701231952,47.1212663224477,36.60014076882836,4.708312585712082,428,36.0,23.0,-6.0,-13.0
10324,Marcell Ozuna,ATL,OF,Freeman,4,300.52,32,97%,32.5802286270277,36.030556883609144,37.25449900197943,34.32393029635248,33.93685497916618,45.27719313955392,36.567210487948145,4.172754103781194,429,36.0,25.0,-32.0,-11.0
18323,Josh Sborz,TEX,RP,FA,30,1000.0,29,0%,35.86812474118374,36.10952723563673,36.61204099255095,37.12936805371585,40.376918727698865,33.11997788424831,36.53599293917241,2.137275057465877,430,36.0,84.0,-6.0,48.0
13757,Chris Taylor,LAD,"2B,INF,OF",FA,20,321.01,32,96%,29.32357155458763,35.20385600124357,38.484793775522135,36.11863869409854,36.77700159275953,43.278168349257825,36.53100499457821,4.148905186306493,431,36.0,27.0,-16.0,-9.0
13853,Joey Wendle,MIA,"2B,3B,SS,INF",Tomy,30,414.02,32,69%,33.16915372731883,37.55329997671065,38.21762962912581,35.371118709333444,35.614697130157474,39.06009473880019,36.49766565190773,1.9902435274918109,432,36.0,35.0,-6.0,-1.0
7803,Richard Bleier,MIA,RP,FA,30,1000.0,35,0%,35.7298404958146,36.31598484170388,36.80953001357606,39.0614774525869,40.18937409745999,30.82464708161289,36.488475663792386,2.975015348058139,433,37.0,84.0,-7.0,47.0
17282,Michael Kopech,CHW,SP,Freeman,20,256.7,26,98%,33.00754188762099,35.51614657817434,37.45986984459759,36.52534834224462,35.33262552393262,41.08445212911949,36.487664050948275,2.4653017163932884,434,37.0,22.0,-17.0,-15.0
16933,Elieser Hernandez,NYM,"SP,RP",FA,30,730.68,27,14%,37.139227068927916,35.554948782337284,34.29811932792752,33.54892721188298,34.04997031542265,44.266783451443885,36.476329359657036,3.678338641880651,435,37.0,61.0,-7.0,24.0
16703,Julian Merryweather,TOR,RP,FA,30,935.3,31,1%,38.54330328864314,38.92958942423757,38.77933778935406,35.887191140643424,34.93661499969268,31.72238842852042,36.46640417851521,2.6112538963629564,436,37.0,78.0,-7.0,41.0
17464,Jonathan Hernandez,TEX,RP,Tomy,30,697.39,26,14%,38.18458166276802,37.112075253996146,35.27764202819996,37.51364818604734,38.35039073988335,31.41308472888302,36.3085704332963,2.4088335470066515,437,37.0,59.0,-7.0,22.0
16814,Tim Hill,SD,RP,FA,30,1000.0,32,0%,34.35564839381623,35.79376939789537,36.80110408196146,37.09804291534325,36.20898513903677,37.58331638716216,36.30681105253587,1.0471912192877206,438,37.0,84.0,-7.0,47.0
4264,Mark Melancon,ARI,RP,FA,10,583.26,37,17%,34.25918878956504,34.87754947195018,35.13061423177591,37.07026384861658,39.16724562821756,37.21915151219414,36.28733558038657,1.693813254295048,439,37.0,49.0,-27.0,12.0
12777,John Brebbia,SF,"SP,RP",FA,30,956.8,32,1%,38.99885205650111,39.69470910775814,39.88014741120536,33.04548833426117,31.614575437449883,34.33075378065334,36.260754354638166,3.3674680571919007,440,37.0,80.0,-7.0,43.0
14814,Buck Farmer,CIN,RP,FA,30,892.2,31,1%,35.876427239280495,35.76434686600348,34.783592037260036,35.67188054122802,37.27418785939652,37.655071365204385,36.17091765139549,0.9870538824702803,441,37.0,75.0,-7.0,38.0
21690,Edward Cabrera,MIA,SP,METS,30,226.88,24,99%,35.05584163773596,35.27459103808218,34.79321721968916,36.675776367376976,34.54794929459047,40.37008177631462,36.11957622229823,2.0187011788832017,442,37.0,19.0,-7.0,-18.0
12730,Nick Martinez,SD,"SP,RP",METS,30,404.76,32,84%,34.38037624994509,37.35914950526554,40.76859096260464,34.567493226957176,28.949897731600807,40.29339762107145,36.053150882907445,4.028694141659307,443,37.0,34.0,-7.0,-3.0
14375,Amir Garrett,KC,RP,FA,30,912.2,30,1%,33.81407084601461,35.831216067336484,36.819011193702906,34.5616143631114,36.258533878838435,38.371234413524185,35.942613460421335,1.4841574477812023,444,37.0,76.0,-7.0,39.0
19309,Trevor Richards,TOR,RP,Freeman,30,1000.0,29,0%,37.187658676264974,36.467945755488095,36.348399251808985,32.91457701368563,34.667367088769225,38.04550577559277,35.93857559360161,1.6935214796588487,445,38.0,84.0,-8.0,46.0
19858,Luis Rengifo,LAA,"2B,3B,INF",Patron#5,30,299.96,25,94%,33.382160108408826,35.06663697069722,34.024818172356746,31.319758754189877,36.014694200035166,45.650516610673854,35.90976413606028,4.593729155404332,446,38.0,25.0,-8.0,-13.0
16128,John Curtiss,NYM,RP,FA,30,1000.0,29,0%,37.40272229040559,37.220991483088,36.99975615011272,36.34192776821221,36.81202097671488,30.642845229547643,35.90337731634684,2.376178536620103,447,38.0,84.0,-8.0,46.0
18607,Jared Walsh,LAA,"1B,INF",FA,20,340.16,29,89%,34.2316558883827,36.26991957903973,36.17959294838477,32.22845029745783,32.16480154018344,43.65893622248061,35.788892745988186,3.884957998745985,448,38.0,29.0,-18.0,-9.0
17186,Dinelson Lamet,COL,RP,FA,30,717.23,30,14%,38.91895112637548,38.68234849374441,38.68943848513304,32.48713542682607,31.173502139889806,34.57213462230795,35.75391838237946,3.1690984561888746,449,38.0,60.0,-8.0,22.0
14739,Paul Blackburn,OAK,SP,FA,30,446.06,29,72%,35.386515361033155,35.11352983200386,34.979754077623696,36.50907335948455,35.94060136565144,36.42849113805397,35.726327522308445,0.6055305237745385,450,38.0,38.0,-8.0,0.0
6399,Jose Cisnero,DET,RP,FA,30,876.6,33,2%,35.20339291256776,35.36974937367177,35.009853544444894,36.65272457835377,35.70413692557173,35.864833860457715,35.63411519917794,0.538642243921877,451,38.0,73.0,-8.0,35.0
11752,Luke Jackson,SF,RP,FA,30,1000.0,31,0%,35.11018308507238,35.558709082994596,35.95796732135571,34.208521483711024,34.245738824299075,38.57478827523071,35.609318012110585,1.4713285536543441,452,38.0,84.0,-8.0,46.0
17359,Josh Taylor,KC,RP,FA,30,1000.0,29,0%,36.691474670608486,36.92480902881207,37.19873322822142,35.43733453000539,34.62585804044865,32.28461159176283,35.5271368483098,1.704784567579156,453,38.0,84.0,-8.0,46.0
17696,Kevin Newman,CIN,"2B,SS,INF",FA,30,458.7,29,37%,35.47621258924035,37.18628237750756,36.98720431757956,31.69820582452179,31.11810867037394,40.387404616139705,35.47556973256048,3.2299030999717644,454,38.0,39.0,-8.0,1.0
13767,J.T. Chargois,MIA,RP,FA,30,892.6,32,3%,37.055513288129625,36.63015961348335,36.59651130419381,32.49153978652917,31.253263800313015,38.71166007401406,35.4564413111105,2.6548131403873385,455,38.0,75.0,-8.0,37.0
18126,LaMonte Wade Jr.,SF,"1B,INF,OF",FA,30,476.98,29,26%,33.658193377631115,35.713504994598544,38.18975831739239,32.67107288721584,31.694175008350772,40.714210747220065,35.440152555401454,3.1708640177950573,456,38.0,40.0,-8.0,2.0
9111,Brad Hand,(N/A),RP,Pinstrip,28,847.6,32,2%,34.226500800966896,33.94280263488647,33.80344629324548,35.91472217554516,37.78701636923732,36.51724258598304,35.36528847664406,1.486231026870405,457,39.0,71.0,-11.0,32.0
19337,Richard Lovelady,KC,RP,FA,30,1000.0,27,0%,33.74074030388374,34.66092259573347,35.25688377163114,36.19306695606442,38.86042885266275,33.374224089915835,35.34771109498189,1.826232310202584,458,39.0,84.0,-9.0,45.0
14387,Harold Ramirez,TB,"1B,INF,OF",DN,30,410.78,28,64%,36.06133095415992,34.31613182182,32.17380037534869,35.12187778539665,34.27160805959189,39.276199082788764,35.20349134651765,2.1665771252595336,459,39.0,35.0,-9.0,-4.0
10264,Brandon Belt,TOR,"1B,INF",FA,30,420.23,34,48%,28.90720053368237,33.45749826938329,37.584083971600734,33.794816415695024,33.431725172098496,43.825115353696106,35.166739952692666,4.615315230129762,460,39.0,35.0,-9.0,-4.0
5760,Avisail Garcia,MIA,OF,FA,14,349.84,31,86%,35.610829725565566,36.25568165401259,34.572324701587895,33.735655025078785,33.552097508594386,36.72649873750472,35.07551455872399,1.209292394342453,461,39.0,30.0,-25.0,-9.0
12808,Mike Clevinger,CHW,SP,TDRJ,7,299.34,32,97%,36.95199223827308,35.277845493724925,32.90901660990629,33.82264614497545,33.13469181173303,38.17800617254901,35.04569974519363,1.9669101201275656,462,39.0,25.0,-32.0,-14.0
11265,Jonathan Schoop,DET,"2B,INF",FA,20,417.02,31,79%,34.17869563162698,35.86714875200407,35.42217216205104,31.055438369331416,31.081144737746484,42.66852568330797,35.04552088934466,3.9011870721189923,463,39.0,35.0,-19.0,-4.0
7802,Miguel Rojas,LAD,"SS,INF",FA,30,454.46,33,47%,34.47749809576302,36.21190063718143,35.87430592879851,30.464959444594324,31.636324332860028,41.60752180218444,35.04541837356363,3.6063369337585884,464,39.0,38.0,-9.0,-1.0
