IDFANGRAPHS,ID,Player,Position,Status,Age,ADP,exit_velo_batting,brl_batting,xAVG_batting,xSLG_batting,xwOBA_batting,xOBP_batting,xISO_batting,xwoba_percentile_batting,xba_percentile_batting,xslg_percentile_batting,xiso_percentile_batting,xobp_percentile_batting,brl_percentile_batting,brl_percent_percentile_batting,exit_velocity_percentile_batting,hard_hit_percent_percentile_batting,k_percent_percentile_batting,bb_percent_percentile_batting,whiff_percent_percentile_batting,sprint_speed_percentile_batting,exit_velo_pitching,brl_pitching,xAVG_pitching,xSLG_pitching,xwOBA_pitching,xERA_pitching,xwoba_percentile_pitching,xba_percentile_pitching,xslg_percentile_pitching,xiso_percentile_pitching,xobp_percentile_pitching,brl_percent_percentile_pitching,exit_velocity_percentile_pitching,hard_hit_percent_percentile_pitching,k_percent_percentile_pitching,bb_percent_percentile_pitching,whiff_percent_percentile_pitching,xera_percentile_pitching,fb_velocity_percentile_pitching,fb_spin_percentile_pitching,curve_spin_percentile_pitching
12984,*025ho*,Jackie Bradley Jr.,OF,FA,31,566.68,89.7,3.0,0.198,0.294,0.257,0.27,0.096,1.0,0.0,1.0,6.0,1.0,13.0,19.0,59.0,45.0,6.0,18.0,5.0,55.0,89.7,3.0,,,,,,,,,,,,,,,,,,,
17326,*03d6r*,Cole Tucker,SS,FA,25,568.43,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,
19960,*041pq*,Taylor Trammell,OF,Scavenge,24,568.53,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,
16703,*03deo*,Julian Merryweather,RP,99 prob,30,568.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14593,*02n8i*,David Bote,"2B,3B",FA,28,568.93,89.9,6.7,0.23,0.398,0.311,0.307,0.167,,,,,,,,,,,,,55.0,89.9,6.7,,,,,,,,,,,,,,,,,,,
15082,*031fh*,Adam Engel,OF,FA,30,569.24,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,
17321,*03d6t*,Michael Chavis,2B,FA,26,569.91,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,
19432,*04yin*,Yonny Hernandez,3B,FA,23,570.9,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
17964,*03qm3*,Tyler Gilbert,SP,Scavenge,28,572.06,,,,,,,,,,,,,,,,,,,,,,,0.225,0.394,0.298,3.76,,,,,,,,,,,,,4.0,34.0,42.0
19268,*041m4*,Justin Dunn,SP,FA,26,574.53,,,,,,,,,,,,,,,,,,,,,,,0.23,0.426,0.34,5.02,20.0,60.0,33.0,19.0,13.0,33.0,35.0,59.0,42.0,6.0,39.0,20.0,57.0,76.0,58.0
15451,*0316b*,Mike Mayers,RP,FA,30,575.35,,,,,,,,,,,,,,,,,,,,,,,0.22,0.391,0.3,3.81,65.0,73.0,53.0,39.0,74.0,43.0,6.0,25.0,81.0,50.0,72.0,65.0,45.0,71.0,15.0
15878,*02i3l*,Miguel Andujar,OF,FA,26,575.62,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,
14968,*0311f*,Victor Caratini,C,FA,28,579,90.0,4.5,0.227,0.355,0.29,0.313,0.128,11.0,14.0,13.0,21.0,34.0,18.0,33.0,66.0,71.0,39.0,63.0,42.0,16.0,90.0,4.5,,,,,,,,,,,,,,,,,,,
15055,*03125*,Dom Nunez,C,FA,26,580.19,,,0.17,0.312,0.261,0.278,0.141,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,
13942,*03cav*,Brent Suter,RP,FA,32,581.04,,,,,,,,,,,,,,,,,,,,,,,0.242,0.382,0.298,3.76,67.0,45.0,58.0,67.0,64.0,79.0,96.0,80.0,37.0,58.0,14.0,67.0,3.0,31.0,27.0
15191,*03160*,Chad Pinder,OF,FA,29,581.52,,,0.261,0.507,0.354,0.319,0.246,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,
17780,*03btm*,Jose Alvarado,RP,Scavenge,26,582.43,,,,,,,,,,,,,,,,,,,,,,,0.202,0.305,0.314,4.21,47.0,88.0,94.0,92.0,1.0,96.0,78.0,21.0,73.0,0.0,90.0,47.0,99.0,20.0,48.0
14771,*031cy*,Emilio Pagan,RP,FA,30,585.73,,,,,,,,,,,,,,,,,,,,,,,0.228,0.492,0.33,4.7,29.0,64.0,7.0,1.0,81.0,1.0,15.0,7.0,67.0,72.0,74.0,29.0,27.0,91.0,
24655,*04ppl*,Owen Miller,2B,FA,25,585.8,,,0.222,0.342,0.264,0.26,0.119,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,
19627,*04e2u*,Brent Rooker,OF,FA,27,586.2,,,0.238,0.463,0.341,0.324,0.225,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,
20503,*03yrz*,William Contreras,C,FA,24,587.23,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,
13649,*02bx4*,Clay Holmes,RP,Pinstrip,28,587.26,,,,,,,,,,,,,,,,,,,,,,,0.199,0.293,0.265,2.94,91.0,89.0,95.0,96.0,76.0,96.0,83.0,79.0,71.0,28.0,62.0,91.0,87.0,43.0,77.0
8246,*02yxb*,Paolo Espino,"SP,RP",FA,35,587.3,,,,,,,,,,,,,,,,,,,,6.0,,,0.271,0.483,0.337,4.92,22.0,15.0,8.0,9.0,53.0,5.0,32.0,16.0,26.0,89.0,8.0,22.0,7.0,44.0,96.0
15487,*02zm9*,Victor Reyes,OF,FA,27,588.26,,,0.257,0.404,0.297,0.283,0.148,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,
19266,*041x6*,Taylor Widener,"SP,RP",FA,27,589.19,,,,,,,,,,,,,,,,,,,,3.0,,,0.249,0.478,0.356,5.59,10.0,36.0,11.0,4.0,10.0,21.0,24.0,9.0,46.0,15.0,26.0,10.0,38.0,27.0,
15937,*02y8t*,Aledmys Diaz,3B,FA,31,591.04,88.7,4.7,0.267,0.411,0.319,0.324,0.144,,,,,,,,,,,,,53.0,88.7,4.7,,,,,,,,,,,,,,,,,,,
3184,*004e4*,David Price,"SP,RP",FA,36,591.45,,,,,,,,,,,,,,,,,,,,,,,0.256,0.382,0.31,4.09,49.0,26.0,58.0,81.0,34.0,88.0,86.0,78.0,14.0,54.0,14.0,49.0,27.0,6.0,20.0
14875,*03753*,Caleb Smith,"SP,RP",FA,30,592.34,,,,,,,,,,,,,,,,,,,,51.0,,,0.216,0.384,0.313,4.18,47.0,78.0,57.0,42.0,34.0,38.0,86.0,97.0,59.0,9.0,58.0,47.0,23.0,87.0,70.0
16610,*03dpn*,J.P. Feyereisen,RP,FA,28,592.96,,,,,,,,,,,,,,,,,,,,,,,0.203,0.361,0.303,3.9,61.0,87.0,71.0,49.0,47.0,45.0,46.0,38.0,44.0,4.0,95.0,61.0,47.0,93.0,
17710,*03qpz*,Matt Beaty,"1B,OF",FA,28,593.82,,,0.233,0.347,0.308,0.332,0.113,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,
2900,*021wh*,Roberto Perez,C,W (Fri),33,595.74,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,
5517,*01usr*,Kyle Higashioka,C,FA,31,595.92,,,0.231,0.499,0.34,0.295,0.268,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,
sa3011642,*04y95*,JJ Bleday,OF,Pinstrip,24,596.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,*01u5m*,Manny Pina,C,W (Fri),34,597.65,,,0.218,0.439,0.329,0.319,0.221,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,
10343,*02han*,Aaron Loup,RP,Pinstrip,34,598.45,,,,,,,,,,,,,,,,,,,,,,,0.227,0.302,0.274,3.15,85.0,66.0,94.0,98.0,69.0,99.0,66.0,59.0,66.0,65.0,56.0,85.0,9.0,62.0,53.0
16981,*02bq5*,Tyler Beede,RP,W (Fri),28,598.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11423,*025kd*,Jose Quintana,"SP,RP",W (Wed),32,599.45,,,,,,,,,,,,,,,,,,,,,,,0.254,0.436,0.342,5.09,20.0,28.0,28.0,29.0,13.0,4.0,12.0,6.0,81.0,13.0,72.0,20.0,25.0,11.0,22.0
19665,*04aed*,Kyle Wright,SP,W (Mon),26,600.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,*01fd0*,Daniel Hudson,RP,Pinstrip,34,601.75,,,,,,,,,,,,,,,,,,,,,,,0.199,0.399,0.281,3.32,82.0,89.0,47.0,16.0,94.0,2.0,13.0,13.0,97.0,60.0,93.0,82.0,94.0,67.0,
13758,*02mzd*,Tyler Duffey,RP,FA,31,602.24,,,,,,,,,,,,,,,,,,,,,,,0.228,0.358,0.301,3.84,65.0,64.0,74.0,77.0,41.0,85.0,4.0,7.0,54.0,18.0,29.0,65.0,36.0,59.0,54.0
17696,*03pj2*,Kevin Newman,SS,FA,28,603.4,85.3,1.4,0.255,0.33,0.275,0.293,0.076,4.0,54.0,6.0,2.0,10.0,4.0,3.0,3.0,3.0,100.0,4.0,99.0,83.0,85.3,1.4,,,,,,,,,,,,,,,,,,,
13549,*03mnn*,Richard Rodriguez,RP,Scavenge,31,603.91,,,,,,,,,,,,,,,,,,,,,,,0.246,0.473,0.319,4.36,39.0,40.0,12.0,5.0,83.0,28.0,3.0,11.0,8.0,98.0,10.0,39.0,47.0,90.0,
14773,*039si*,Yu Chang,"1B,3B",FA,26,605.35,,,0.232,0.38,0.282,0.271,0.148,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,
14506,*02n4q*,J.B. Wendelken,RP,FA,28,606.37,,,,,,,,,,,,,,,,,,,,,,,0.261,0.411,0.329,4.67,,,,,,,,,,,,,63.0,76.0,45.0
17285,*03c9c*,Justus Sheffield,SP,W (Mon),25,606.52,,,,,,,,,,,,,,,,,,,,,,,0.301,0.529,0.395,7.17,0.0,1.0,2.0,4.0,0.0,5.0,0.0,3.0,7.0,16.0,8.0,0.0,33.0,9.0,
14375,*02i3x*,Amir Garrett,RP,FA,29,609.43,,,,,,,,,,,,,,,,,,,,,,,0.233,0.407,0.322,4.45,37.0,56.0,45.0,35.0,21.0,19.0,15.0,3.0,80.0,4.0,91.0,37.0,75.0,50.0,
sa917962,*041rk*,Colton Welker,3B,FA,24,609.92,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,
sa3004693,*04ee8*,Heliot Ramos,OF,W (Mon),22,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16258,*03drc*,Aaron Bummer,RP,sfernand,28,610.14,,,,,,,,,,,,,,,,,,,,,,,0.177,0.231,0.246,2.53,97.0,96.0,100.0,100.0,76.0,99.0,64.0,26.0,89.0,12.0,85.0,97.0,72.0,9.0,
22343,*0429o*,A.J. Alexy,SP,METS,23,611.57,,,,,,,,,,,,,,,,,,,,,,,0.278,0.473,0.387,6.82,,,,,,,,,,,,,50.0,44.0,52.0
12095,*02z0e*,Yimi Garcia,RP,La Maqui,31,614.58,,,,,,,,,,,,,,,,,,,,,,,0.252,0.462,0.322,4.45,37.0,31.0,17.0,10.0,56.0,30.0,35.0,61.0,61.0,60.0,56.0,37.0,85.0,95.0,83.0
20070,*03ql8*,Bailey Falter,RP,FA,24,615.96,,,,,,,,,,,,,,,,,,,,,,,0.247,0.38,0.292,3.6,,,,,,,,,,,,,27.0,0.0,3.0
13807,*02mwl*,Kevin Plawecki,C,FA,30,619.27,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,
20418,*04egq*,Josh Fleming,"SP,RP",FA,25,619.46,,,,,,,,,,,,,,,,,,,,,,,0.278,0.434,0.331,4.73,27.0,10.0,29.0,52.0,27.0,67.0,78.0,78.0,4.0,71.0,7.0,27.0,9.0,0.0,1.0
18694,*03nqg*,Kolby Allard,"SP,RP",FA,24,619.54,,,,,,,,,,,,,,,,,,,,,,,0.266,0.482,0.343,5.13,18.0,17.0,9.0,8.0,47.0,10.0,25.0,47.0,21.0,85.0,8.0,18.0,10.0,28.0,2.0
18353,*02zg5*,Daz Cameron,OF,FA,24,619.64,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,
19345,*041pp*,Daulton Jefferies,RP,sfernand,26,619.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa3004615,*04eeg*,Jeter Downs,SS,W (Mon),23,620.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19899,*04ee7*,Clarke Schmidt,"SP,RP",lasmimis,25,621.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16530,*03aqw*,Mauricio Dubon,"2B,SS,OF",W (Mon),27,621.88,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,
22458,*04bpj*,Taylor Walls,SS,W (Mon),25,622.73,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,
11426,*01ucb*,Drew Pomeranz,RP,Hit,33,623,,,,,,,,,,,,,,,,,,,,,,,0.211,0.353,0.276,3.2,,,,,,,,,,,,,62.0,95.0,21.0
17735,*0376h*,Tyler Alexander,"SP,RP",FA,27,623.15,,,,,,,,,,,,,,,,,,,,,,,0.25,0.429,0.316,4.27,40.0,34.0,31.0,32.0,64.0,40.0,57.0,45.0,20.0,80.0,9.0,40.0,4.0,49.0,
4940,*01c5o*,Jason Heyward,OF,FA,32,624.62,88.2,3.4,0.231,0.364,0.291,0.297,0.132,13.0,17.0,15.0,25.0,13.0,12.0,17.0,29.0,60.0,64.0,32.0,58.0,44.0,88.2,3.4,,,,,,,,,,,,,,,,,,,
12988,*02bqd*,Andrew Chafin,RP,sfernand,31,625.78,,,,,,,,,,,,,,,,,,,,,,,0.206,0.333,0.268,3.01,89.0,86.0,85.0,79.0,90.0,76.0,74.0,87.0,55.0,69.0,47.0,89.0,29.0,23.0,
19392,*0473m*,Zach McKinstry,"2B,OF",W (Mon),26,626.13,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,
10133,*01sik*,Brad Boxberger,RP,SLG,33,628.91,,,,,,,,,,,,,,,,,,,,,,,0.201,0.345,0.283,3.37,78.0,88.0,80.0,63.0,71.0,67.0,60.0,77.0,90.0,34.0,85.0,78.0,53.0,81.0,
12158,*02bwt*,Austin Barnes,C,FA,32,631.71,,,0.213,0.311,0.274,0.297,0.098,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,
16725,*03df0*,Jose Trevino,C,FA,29,632,87.5,3.3,0.248,0.374,0.285,0.279,0.125,,,,,,,,,,,,,12.0,87.5,3.3,,,,,,,,,,,,,,,,,,,
sa3014454,*05249*,Austin Martin,"SS,OF",lasmimis,22,633.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16466,*03d7m*,Brent Honeywell Jr.,SP,METS,26,634.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,*01cg1*,Daniel Bard,RP,FA,36,634.42,,,,,,,,,,,,,,,,,,,,,,,0.235,0.356,0.315,4.24,45.0,54.0,75.0,84.0,16.0,85.0,54.0,38.0,68.0,13.0,77.0,45.0,96.0,100.0,
10291,*02hgr*,Ryan Tepera,RP,sfernand,34,635.48,,,,,,,,,,,,,,,,,,,,,,,0.171,0.279,0.246,2.53,96.0,98.0,96.0,90.0,94.0,40.0,80.0,78.0,88.0,50.0,96.0,96.0,50.0,49.0,25.0
12976,*02brk*,Austin Hedges,C,FA,29,635.68,85.7,2.6,0.193,0.288,0.229,0.234,0.095,,,,,,,,,,,,,12.0,85.7,2.6,,,,,,,,,,,,,,,,,,,
10430,*01sex*,Mychal Givens,RP,La Maqui,31,637.4,,,,,,,,,,,,,,,,,,,,,,,0.237,0.391,0.319,4.36,39.0,53.0,53.0,54.0,18.0,16.0,96.0,98.0,60.0,10.0,67.0,39.0,73.0,96.0,
19181,*03yug*,Zack Collins,C,FA,26,640.24,,,0.218,0.388,0.32,0.336,0.171,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,
14735,*02mzx*,Brett Phillips,OF,FA,27,640.42,,,0.179,0.359,0.284,0.279,0.18,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,
19990,*0429h*,Bryse Wilson,SP,FA,24,642.19,,,,,,,,,,,,,,,,,,,,5.0,,,0.285,0.503,0.358,5.66,8.0,7.0,5.0,8.0,23.0,15.0,46.0,20.0,3.0,72.0,5.0,8.0,43.0,8.0,30.0
19225,*041qa*,Mitch White,RP,W (Mon),27,647.18,,,,,,,,,,,,,,,,,,,,,,,0.243,0.37,0.296,3.71,,,,,,,,,,,,,69.0,71.0,36.0
8722,*01cde*,Jason Castro,C,FA,34,648.4,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,
12447,*03sef*,Seth Lugo,RP,Pinstrip,32,649.33,,,,,,,,,,,,,,,,,,,,,,,0.248,0.402,0.314,4.21,,,,,,,,,,,,,60.0,51.0,100.0
19864,*04azt*,Riley Adams,C,FA,25,649.43,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,
15482,*03atj*,Aristides Aquino,OF,FA,27,651.83,,,0.188,0.399,0.304,0.3,0.21,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,
19683,*04ylg*,Mike Brosseau,"2B,3B",W (Mon),27,651.95,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,
12160,*02hka*,Ben Gamel,OF,FA,29,652.2,89.0,4.8,0.23,0.373,0.315,0.335,0.143,34.0,16.0,22.0,29.0,58.0,26.0,45.0,43.0,28.0,19.0,90.0,33.0,67.0,89.0,4.8,,,,,,,,,,,,,,,,,,,
16623,*03dez*,Greg Allen,OF,W (Mon),28,653.26,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,
22275,*04azv*,Jake Burger,3B,W (Mon),25,655.13,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,
19926,*03poq*,Tony Santillan,RP,FA,24,656.36,,,,,,,,,,,,,,,,,,,,,,,0.206,0.357,0.307,4.01,,,,,,,,,,,,,77.0,21.0,
17719,*03aab*,Steven Duggar,OF,FA,28,661.57,,,0.232,0.406,0.307,0.307,0.174,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,
15794,*03mwy*,Yonathan Daza,OF,FA,27,662.08,85.2,1.5,0.259,0.334,0.291,0.314,0.075,,,,,,,,,,,,,80.0,85.2,1.5,,,,,,,,,,,,,,,,,,,
20276,*0406o*,Deivi Garcia,SP,miche,22,663.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14691,*02zma*,Harold Castro,"2B,SS",Scavenge,28,666.1,88.6,2.4,0.287,0.414,0.315,0.315,0.127,,,,,,,,,,,,,32.0,88.6,2.4,,,,,,,,,,,,,,,,,,,
18337,*04sxl*,Nick Anderson,RP,FA,31,668.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13367,*02i2r*,Stephen Piscotty,OF,FA,30,669.92,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,
19264,*041ql*,Tom Hatch,SP,FA,27,670.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6984,*0321h*,Luis Garcia,RP,SLG,34,673.66,,,,,,,,,,,,,,,,,,,,,,,0.228,0.374,0.28,3.3,,,,,,,,,,,,,99.0,34.0,
7738,*01sfv*,Wily Peralta,SP,99 prob,32,679.53,,,,,,,,,,,,,,,,,,,,,,,0.256,0.419,0.332,4.76,26.0,26.0,36.0,46.0,24.0,56.0,41.0,54.0,3.0,33.0,17.0,26.0,62.0,1.0,
15947,*02hhj*,Ryne Stanek,RP,Hit,30,679.6,,,,,,,,,,,,,,,,,,,,,,,0.207,0.391,0.311,4.12,48.0,85.0,52.0,28.0,39.0,18.0,6.0,14.0,81.0,8.0,87.0,48.0,97.0,47.0,
15170,*04p9m*,Josh VanMeter,"2B,3B",FA,26,680.88,,,0.203,0.321,0.274,0.289,0.119,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,
16794,*049dt*,Josh James,RP,W (Tue),28,681.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14950,*03344*,Johan Camargo,"1B,2B,3B",W (Sat),28,682.13,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,
11752,*025ey*,Luke Jackson,RP,FA,30,682.95,,,,,,,,,,,,,,,,,,,,,,,0.229,0.387,0.31,4.09,52.0,62.0,54.0,51.0,39.0,45.0,13.0,33.0,71.0,17.0,80.0,52.0,85.0,42.0,46.0
7410,*000y0*,J.A. Happ,SP,Scavenge,39,686.48,,,,,,,,,,,,,,,,,,,,4.0,,,0.274,0.502,0.355,5.55,10.0,13.0,5.0,4.0,29.0,5.0,18.0,25.0,16.0,67.0,6.0,10.0,14.0,50.0,20.0
16401,*03zu0*,Yonny Chirinos,SP,FA,28,686.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25007,*04q05*,Alex Vesia,RP,METS,25,688.09,,,,,,,,,,,,,,,,,,,,,,,0.146,0.314,0.261,2.85,,,,,,,,,,,,,60.0,78.0,
18027,*03mky*,Hoy Park,2B,FA,25,689.47,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,
16947,*03d6q*,Derek Hill,OF,FA,26,689.99,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,
sa3004378,*04eer*,Drew Waters,OF,W (Mon),23,690.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12510,*02bxm*,Curt Casali,C,FA,33,693.31,,,0.199,0.33,0.28,0.304,0.131,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,
9460,*01uut*,Dan Straily,SP,FA,33,711.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20242,*04eg3*,Kevin Smith,3B,W (Mon),25,712.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17922,*03da6*,Isan Diaz,"2B,3B",W (Mon),25,715.93,,,0.203,0.308,0.272,0.305,0.105,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,
16207,*03d75*,Spencer Turnbull,SP,FA,29,716.1,,,,,,,,,,,,,,,,,,,,,,,0.206,0.322,0.269,3.03,,,,,,,,,,,,,67.0,85.0,73.0
14527,*02brf*,Jorge Lopez,"SP,RP",FA,28,717.67,,,,,,,,,,,,,,,,,,,,,,,0.275,0.449,0.353,5.48,12.0,13.0,24.0,35.0,8.0,22.0,29.0,15.0,26.0,25.0,13.0,12.0,79.0,5.0,38.0
17490,*040cf*,Genesis Cabrera,RP,Hit,25,723.83,,,,,,,,,,,,,,,,,,,,,,,0.209,0.333,0.295,3.68,69.0,83.0,85.0,81.0,39.0,84.0,60.0,79.0,65.0,11.0,50.0,69.0,97.0,58.0,46.0
10061,*01vxp*,Brooks Raley,RP,W (Fri),33,725.7,,,,,,,,,,,,,,,,,,,,,,,0.229,0.381,0.302,3.87,64.0,62.0,60.0,56.0,68.0,42.0,100.0,100.0,92.0,57.0,87.0,64.0,7.0,92.0,95.0
12804,*02bvh*,Matt Wisler,RP,FA,29,727.58,,,,,,,,,,,,,,,,,,,,,,,0.201,0.323,0.252,2.66,,,,,,,,,,,,,24.0,22.0,
19800,*0423i*,Wil Crowe,SP,FA,27,729.83,,,,,,,,,,,,,,,,,,,,2.0,,,0.255,0.455,0.348,5.3,16.0,28.0,21.0,16.0,13.0,21.0,51.0,63.0,32.0,19.0,43.0,16.0,53.0,77.0,48.0
14524,*030x2*,Jose Leclerc,RP,FA,28,732.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801,*02vmh*,Hansel Robles,RP,Hit,31,736.27,,,,,,,,,,,,,,,,,,,,,,,0.233,0.424,0.334,4.83,25.0,56.0,34.0,24.0,17.0,7.0,6.0,2.0,63.0,10.0,33.0,25.0,92.0,61.0,4.0
20491,*03dsj*,J.B. Bukauskas,RP,W (Mon),25,739,,,,,,,,,,,,,,,,,,,,,,,0.271,0.508,0.354,5.51,,,,,,,,,,,,,71.0,66.0,
17423,*0414s*,Yermin Mercedes,UT,W (Mon),28,740.56,,,0.246,0.417,0.313,0.306,0.17,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,
21844,*041e3*,Braxton Garrett,SP,W (Mon),24,742,,,,,,,,,,,,,,,,,,,,,,,0.298,0.438,0.372,6.2,,,,,,,,,,,,,11.0,23.0,15.0
19853,*041wv*,Michael King,"SP,RP",FA,26,754.35,,,,,,,,,,,,,,,,,,,,,,,0.257,0.417,0.332,4.76,25.0,25.0,38.0,49.0,18.0,51.0,53.0,15.0,42.0,43.0,40.0,25.0,66.0,65.0,78.0
19514,*041t8*,Andrew Knizner,C,FA,26,757.55,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,
18282,*03aaa*,Jarlin Garcia,RP,FA,28,758.2,,,,,,,,,,,,,,,,,,,,,,,0.222,0.367,0.281,3.32,82.0,71.0,67.0,62.0,83.0,58.0,29.0,35.0,61.0,73.0,22.0,82.0,47.0,43.0,
20370,*04egr*,Bruce Zimmermann,SP,FA,26,758.28,,,,,,,,,,,,,,,,,,,,,,,0.294,0.531,0.378,6.44,3.0,3.0,1.0,3.0,10.0,16.0,6.0,10.0,22.0,58.0,45.0,3.0,23.0,68.0,69.0
sa918017,*041sc*,Jordan Balazovic,SP,Scavenge,23,759.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16426,*03aay*,Thairo Estrada,SS,W (Mon),25,761.55,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,
13767,*02mx4*,J.T. Chargois,RP,FA,31,761.78,,,,,,,,,,,,,,,,,,,,,,,0.223,0.361,0.296,3.71,69.0,69.0,71.0,70.0,47.0,56.0,39.0,66.0,57.0,35.0,58.0,69.0,88.0,50.0,
17468,*03nud*,Kelvin Gutierrez,3B,FA,27,762.28,,,0.218,0.304,0.263,0.279,0.086,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,
18083,*03qkr*,Austin Allen,C,W (Mon),27,768.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18555,*03qnb*,Logan Allen,SP,FA,24,772.01,,,,,,,,,,,,,,,,,,,,,,,0.294,0.526,0.38,6.52,2.0,3.0,3.0,3.0,7.0,12.0,18.0,8.0,8.0,58.0,4.0,2.0,40.0,5.0,80.0
19858,*03avk*,Luis Rengifo,SS,FA,24,773.46,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,
19968,*04eia*,Jared Oliva,OF,W (Mon),26,775.46,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,
